username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
news___follower,2016-05-08 00:31,0,0,North Korea congress shaping up to be coronation for Kim: Senior members of North Korea’s ruling regime took ... http:// cur.lv/yatm7,,,,7.29023398169321E+017,https://twitter.com/news___follower/status/729023398169321473,,
news___follower,2016-05-08 00:31,0,0,North Korea congress shaping up to be coronation for Kim: Senior members of North Korea’s ruling regime took ... http:// cur.lv/yatlq,,,,7.29023396172862E+017,https://twitter.com/news___follower/status/729023396172861440,,
lscotthoover,2016-05-07 22:01,0,0,Pat Toomey Trump follower and born liar cant conduct a campaign on what he's done in congress,,,,7.28985625953763E+017,https://twitter.com/lscotthoover/status/728985625953763328,,
Chandan41736083,2016-05-07 21:28,0,0,@JhaSanjay @IndiaToday .. Do u hv any genuine follower .. Here all the replies shows the degree of hate against congress party...,,@JhaSanjay @IndiaToday,,7.28977392241254E+017,https://twitter.com/Chandan41736083/status/728977392241254401,,
singh3817,2016-05-07 12:48,0,0,Congress Follower in supprt of tytler n kumar Also tweeting against sikh n hindus died due to der operations in punjab dividin two der,,,,7.28846474537116E+017,https://twitter.com/singh3817/status/728846474537115648,,
NotNewToAny1,2016-05-07 10:53,0,0,"My name is Rajiv & It is named after #RajivGandhi by my mother, She is freedom fighter n strong congress follower since Nehru's time",,,#RajivGandhi,7.28817563128476E+017,https://twitter.com/NotNewToAny1/status/728817563128475648,,
kasotia,2016-05-07 09:47,0,0,@PMOIndia : m nt a congress follower but u need 2 luk into augusta case. If smbdy at thr lvl hiting roads sp last PM thn smthng is nt right.,,@PMOIndia,,7.28800836533539E+017,https://twitter.com/kasotia/status/728800836533538817,,
news___follower,2016-05-07 06:49,0,0,North Korea leader hails nuclear progress as rare party congress opens: Kim Jong Un on Friday opened North Ko... http:// cur.lv/y9yoe,,,,7.28756185793319E+017,https://twitter.com/news___follower/status/728756185793318912,,
news___follower,2016-05-07 05:59,0,1,North Korea leader hails nuclear progress as rare party congress opens: Kim Jong Un on Friday opened North Ko... http:// cur.lv/y9xey,,,,7.28743477752701E+017,https://twitter.com/news___follower/status/728743477752700928,,
SebSchulman,2016-05-07 00:32,0,0,I just found out abt the Iranian #Esperanto Congress from a follower in #France who RTed someone in #Korea . https:// twitter.com/jungkeelee/sta tus/728123043009069056 …,,,#Esperanto #France #Korea,7.28661228365742E+017,https://twitter.com/SebSchulman/status/728661228365742080,,
news___follower,2016-05-06 22:51,0,0,North Korean Leader Tells Congress His Nuclear Program Brings ‘Dignity’: In a speech to the first Workers’ Pa... http:// cur.lv/y9jqy,,,,7.28635888385692E+017,https://twitter.com/news___follower/status/728635888385691648,,
news___follower,2016-05-06 22:51,0,0,North Korean Leader Tells Congress His Nuclear Program Brings ‘Dignity’: In a speech to the first Workers’ Pa... http:// cur.lv/y9jqv,,,,7.28635882928906E+017,https://twitter.com/news___follower/status/728635882928906240,,
news___follower,2016-05-06 22:04,0,0,The Death Knell of the Constitutional Republic: from The Daily Bell: The president claims that Congress ’s ... http:// cur.lv/y9ibl,,,,7.28624029066666E+017,https://twitter.com/news___follower/status/728624029066665986,,
news___follower,2016-05-06 21:22,1,0,North Korean leader hails nuclear success in opening congress : PYONGYANG (Reuters) - North Korean leader Kim ... http:// cur.lv/y9gx4,,,,7.28613352625214E+017,https://twitter.com/news___follower/status/728613352625213440,,
news___follower,2016-05-06 21:22,1,0,North Korean leader hails nuclear success in opening congress : PYONGYANG (Reuters) - North Korean leader Kim ... http:// cur.lv/y9gwz,,,,7.28613316092776E+017,https://twitter.com/news___follower/status/728613316092776448,,
Mitul2312,2016-05-06 21:22,0,0,All Congress party's follower like tulsi only seen thing which Sonia Gandhi show #Agustaimpact,,,#Agustaimpact,7.2861331292203E+017,https://twitter.com/Mitul2312/status/728613312922030080,,
news___follower,2016-05-06 21:16,0,0,North Korean leader hails nuclear success in opening congress : PYONGYANG (Reuters) - North Korean leader Kim ... http:// cur.lv/y9gnm,,,,7.28611837697089E+017,https://twitter.com/news___follower/status/728611837697089538,,
news___follower,2016-05-06 21:16,0,0,North Korean leader hails nuclear success in opening congress : PYONGYANG (Reuters) - North Korean leader Kim ... http:// cur.lv/y9gnl,,,,7.28611836749185E+017,https://twitter.com/news___follower/status/728611836749185024,,
news___follower,2016-05-06 20:32,0,0,North Korean leader hails nuclear success in opening congress : PYONGYANG (Reuters) - North Korean leader Kim ... http:// cur.lv/y9f2d,,,,7.28600945571979E+017,https://twitter.com/news___follower/status/728600945571979266,,
news___follower,2016-05-06 20:32,0,0,North Korean leader hails nuclear success in opening congress : PYONGYANG (Reuters) - North Korean leader Kim ... http:// cur.lv/y9f2b,,,,7.28600936759722E+017,https://twitter.com/news___follower/status/728600936759721984,,
rowdy_rathore_,2016-05-06 20:20,0,0,@ng_withINC yaa typical Congress follower ...justifying corruption are u oldie? Iam loving it :),,@ng_withINC,,7.28597766038036E+017,https://twitter.com/rowdy_rathore_/status/728597766038036480,,
news___follower,2016-05-06 19:53,0,0,North Korea leader trumpets nuclear success in opening congress : SEOUL (Reuters) - North Korean leader Kim Jo... http:// cur.lv/y9dnx,,,,7.28590986109051E+017,https://twitter.com/news___follower/status/728590986109050880,,
news___follower,2016-05-06 19:53,0,0,North Korea leader trumpets nuclear success in opening congress : SEOUL (Reuters) - North Korean leader Kim Jo... http:// cur.lv/y9dnv,,,,7.28590983101714E+017,https://twitter.com/news___follower/status/728590983101714437,,
news___follower,2016-05-06 19:10,0,1,Congress Scolds The FCC For Making The Cable Set Top Box Market More Competitive: Congress is simply fed up w... http:// cur.lv/y9c9f,,,,7.28580301132169E+017,https://twitter.com/news___follower/status/728580301132169216,,
news___follower,2016-05-06 15:28,1,0,Secretive North Korea hails nuclear program as it opens party congress : PYONGYANG (Reuters) - North Korea ope... http:// cur.lv/y94f3,,,,7.2852436841479E+017,https://twitter.com/news___follower/status/728524368414789633,,
news___follower,2016-05-06 15:28,1,0,Secretive North Korea hails nuclear program as it opens party congress : PYONGYANG (Reuters) - North Korea ope... http:// cur.lv/y94f2,,,,7.28524367227855E+017,https://twitter.com/news___follower/status/728524367227854848,,
news___follower,2016-05-06 15:26,1,0,Secretive North Korea hails nuclear program as it opens party congress : PYONGYANG (Reuters) - North Korea ope... http:// cur.lv/y94co,,,,7.28523859654115E+017,https://twitter.com/news___follower/status/728523859654115328,,
news___follower,2016-05-06 15:26,1,0,Secretive North Korea hails nuclear program as it opens party congress : PYONGYANG (Reuters) - North Korea ope... http:// cur.lv/y94cl,,,,7.28523850145632E+017,https://twitter.com/news___follower/status/728523850145632257,,
news___follower,2016-05-06 15:07,0,0,Secretive North Korea hails nuclear program as it opens party congress : PYONGYANG (Reuters) - North Korea ope... http:// cur.lv/y93qe,,,,7.28519161018651E+017,https://twitter.com/news___follower/status/728519161018650625,,
news___follower,2016-05-06 15:07,0,0,Secretive North Korea hails nuclear program as it opens party congress : PYONGYANG (Reuters) - North Korea ope... http:// cur.lv/y93qd,,,,7.2851914143964E+017,https://twitter.com/news___follower/status/728519141439639552,,
news___follower,2016-05-06 13:13,0,0,"World › Behind closed doors, North Korea opens ruling party congress : North Korea on Friday opened the first ... http:// cur.lv/y90c4",,,,7.28490319864418E+017,https://twitter.com/news___follower/status/728490319864418304,,
news___follower,2016-05-06 13:10,0,0,North Korea Opens Congress With Praise for Kim Jong-un: State news media hailed the North’s “powerful nuclear... http:// cur.lv/y908v,,,,7.28489474296979E+017,https://twitter.com/news___follower/status/728489474296979457,,
news___follower,2016-05-06 09:23,1,0,North Korea kicks off rare party congress with 'miraculous results': PYONGYANG (Reuters) - North Korea kicked... http:// cur.lv/y8tr7,,,,7.28432582614909E+017,https://twitter.com/news___follower/status/728432582614908928,,
news___follower,2016-05-06 09:23,1,0,North Korea kicks off rare party congress with 'miraculous results': PYONGYANG (Reuters) - North Korea kicked... http:// cur.lv/y8tr6,,,,7.28432582598087E+017,https://twitter.com/news___follower/status/728432582598086656,,
news___follower,2016-05-06 05:58,0,0,"Things to know about North Korea’s first congress in decades: SEOUL, South Korea (AP) — North Korea’s elite a... http:// cur.lv/y8nmf",,,,7.28380849868005E+017,https://twitter.com/news___follower/status/728380849868005376,,
tlduke_rph,2016-05-06 05:50,2,2,@WalshFreedom @woodseysmith True statement. But Paul Ryan doesn't fit the bill. Hussein follower . PAUL NEHLEN FOR CONGRESS,,@WalshFreedom @woodseysmith,,7.28378854524523E+017,https://twitter.com/tlduke_rph/status/728378854524522496,,
UttarandhraNow,2016-05-05 21:45,0,0,"@deepnambi0507 dhourbhagyam bro, bjp criticize chesthe congress support, tdp ni criticize chesthe jagan follower e mindset nundi paiki randi",,@deepnambi0507,,7.28256772935291E+017,https://twitter.com/UttarandhraNow/status/728256772935290880,,
news___follower,2016-05-05 21:21,1,0,A new bill is being proposed by Congress that will fund the psychological testing and profiling of all childr... http:// cur.lv/y8680,,,,7.28250704318452E+017,https://twitter.com/news___follower/status/728250704318451713,,
BayarSandeep,2016-05-05 15:25,0,0,@Shahasda80 @AsYouNotWish u r follower of mughal & insecure wen ppl support modi.fools stii vote congress aftr 4 decades of corruption,,@Shahasda80 @AsYouNotWish,,7.28161204804293E+017,https://twitter.com/BayarSandeep/status/728161204804292608,,
monurao111,2016-05-05 14:29,0,0,"@ZeeNews ; AAP, Congress ,communist logic = Kanhaiya kumar is today bhagatsingh , follower of Ambedkar , fighting peacefully like Gandhi .",,@ZeeNews,,7.28147212010557E+017,https://twitter.com/monurao111/status/728147212010557442,,
news___follower,2016-05-05 13:25,0,0,North Korea readies for rare party congress amid possibility of another nuclear test: North Korea on Thursday... http:// cur.lv/y7q9s,,,,7.281309156799E+017,https://twitter.com/news___follower/status/728130915679899648,,
news___follower,2016-05-05 13:12,0,0,North Korea readies for rare party congress amid possibility of another nuclear test: North Korea on Thursday... http:// cur.lv/y7pxk,,,,7.28127635646091E+017,https://twitter.com/news___follower/status/728127635646091264,,
news___follower,2016-05-05 13:12,0,0,North Korea readies for rare party congress amid possibility of another nuclear test: North Korea on Thursday... http:// cur.lv/y7pxj,,,,7.28127635595756E+017,https://twitter.com/news___follower/status/728127635595755521,,
YogiSunlight,2016-05-05 06:25,0,0,"@ShaunKing Give it up! Bernie's @SenSanders 25 yrs in Congress as a follower , not a leader are apparent. No real plans #PieInSky SMDH!",,@ShaunKing @SenSanders,#PieInSky,7.28025179058807E+017,https://twitter.com/YogiSunlight/status/728025179058806784,,
news___follower,2016-05-05 03:30,0,0,Congress Is Literally a Bunch of Telemarketers: from TRUTHStream Media: http:// cur.lv/y79i1,,,,7.27981299500122E+017,https://twitter.com/news___follower/status/727981299500122112,,
news___follower,2016-05-05 01:36,0,0,Kim Jong-un Seeks to Cement Power at First North Korean Congress in 36 Years: The Workers’ Party congress — i... http:// cur.lv/y75yo,,,,7.27952624671068E+017,https://twitter.com/news___follower/status/727952624671068160,,
news___follower,2016-05-05 01:36,0,0,Kim Jong-un Seeks to Cement Power at First North Korean Congress in 36 Years: The Workers’ Party congress — i... http:// cur.lv/y75xx,,,,7.27952490029683E+017,https://twitter.com/news___follower/status/727952490029682688,,
news___follower,2016-05-04 18:59,0,0,"Congress Has No Idea How The FCC's Cable Box Reform Plan Works, Conyers, Goodlatte Compare Effort To 'Popcorn... http:// cur.lv/y6rri",,,,7.27852668371132E+017,https://twitter.com/news___follower/status/727852668371132416,,
jerrysinghtx,2016-05-03 21:53,1,0,@TimesNow Everyone knows Kumar Ketkar is less journalist and more a Congress camp follower !Why is he not identified as such ?,,@TimesNow,,7.27533938193748E+017,https://twitter.com/jerrysinghtx/status/727533938193747973,,
news___follower,2016-05-03 20:56,0,0,World Jewish Congress slams YouTube over neo-Nazi videos: The World Jewish Congress (WJC) sent Philipp Justus... http:// cur.lv/y5msd,,,,7.27519832170594E+017,https://twitter.com/news___follower/status/727519832170594304,,
news___follower,2016-05-03 20:17,0,0,"US Government Warns Congress , Puerto Rico Needs Bailout Or We Are All Doomed: from X22 Report: http:// cur.lv/y5lda",,,,7.27509811324056E+017,https://twitter.com/news___follower/status/727509811324055553,,
news___follower,2016-05-03 19:58,0,0,"North Korea party congress set to be Kim’s coronation: As its “70-day campaign of loyalty” wraps up, North Ko... http:// cur.lv/y5kht",,,,7.27505176198664E+017,https://twitter.com/news___follower/status/727505176198664193,,
news___follower,2016-05-03 18:00,0,0,North Korea capital gears up for congress ; South fears nuclear test: PYONGYANG (Reuters) - North Korea's rain... http:// cur.lv/y5ga6,,,,7.2747551360684E+017,https://twitter.com/news___follower/status/727475513606840320,,
news___follower,2016-05-03 18:00,0,0,North Korea capital gears up for congress ; South fears nuclear test: PYONGYANG (Reuters) - North Korea's rain... http:// cur.lv/y5ga5,,,,7.27475507286012E+017,https://twitter.com/news___follower/status/727475507286011908,,
news___follower,2016-05-03 17:53,0,0,North Korea capital gears up for congress ; South fears nuclear test: PYONGYANG (Reuters) - North Korea's rain... http:// cur.lv/y5fyd,,,,7.27473615680082E+017,https://twitter.com/news___follower/status/727473615680081920,,
news___follower,2016-05-03 17:53,0,0,North Korea capital gears up for congress ; South fears nuclear test: PYONGYANG (Reuters) - North Korea's rain... http:// cur.lv/y5fya,,,,7.27473601696276E+017,https://twitter.com/news___follower/status/727473601696276480,,
news___follower,2016-05-03 17:50,0,0,North Korea capital gears up for congress ; South fears nuclear test: PYONGYANG (Reuters) - North Korea's rain... http:// cur.lv/y5fvx,,,,7.27472897455886E+017,https://twitter.com/news___follower/status/727472897455886336,,
news___follower,2016-05-03 17:50,0,0,North Korea capital gears up for congress ; South fears nuclear test: PYONGYANG (Reuters) - North Korea's rain... http:// cur.lv/y5fvw,,,,7.27472895891382E+017,https://twitter.com/news___follower/status/727472895891382273,,
news___follower,2016-05-03 17:36,0,0,"North Korea party congress set to be Kim’s coronation: As its “70-day campaign of loyalty” wraps up, North Ko... http:// cur.lv/y5fcp",,,,7.27469321119633E+017,https://twitter.com/news___follower/status/727469321119633408,,
news___follower,2016-05-03 15:39,0,0,"North Korea party congress set to be Kim’s coronation: As its “70-day campaign of loyalty” wraps up, North Ko... http:// cur.lv/y5atp",,,,7.2743986221996E+017,https://twitter.com/news___follower/status/727439862219960320,,
news___follower,2016-05-03 15:29,1,0,"North Korea party congress set to be Kim’s coronation: As its “70-day campaign of loyalty” wraps up, North Ko... http:// cur.lv/y5af2",,,,7.27437292726415E+017,https://twitter.com/news___follower/status/727437292726415360,,
avenger786,2016-05-03 10:58,0,0,@sadhavi @dijuli22 @sunny_ congress @2raman a real follower will not broadcast his religious affinity unlike #BJP,,@sadhavi @dijuli22 @sunny_ @2raman,#BJP,7.27369330640491E+017,https://twitter.com/avenger786/status/727369330640490497,,
news___follower,2016-05-03 10:27,0,0,North Korea capital gears up for congress ; South fears nuclear test: SEOUL (Reuters) - North Korea has starte... http:// cur.lv/y4zv8,,,,7.27361499681825E+017,https://twitter.com/news___follower/status/727361499681824768,,
news___follower,2016-05-03 10:27,0,0,North Korea capital gears up for congress ; South fears nuclear test: SEOUL (Reuters) - North Korea has starte... http:// cur.lv/y4zv7,,,,7.27361499023299E+017,https://twitter.com/news___follower/status/727361499023298560,,
news___follower,2016-05-03 03:10,0,0,Largest US food producers ask Congress to shield lobbying activities: Some of America’s largest food producer... http:// cur.lv/y4m1j,,,,7.27251349558043E+017,https://twitter.com/news___follower/status/727251349558042624,,
news___follower,2016-05-02 23:34,0,0,"2008 Deja Vu? Treasury Warns Congress - Bailout Puerto Rico Or Risk ""Chaotic Unwinds... Cascading Defaults"": ... http:// cur.lv/y4epj",,,,7.27197103017984E+017,https://twitter.com/news___follower/status/727197103017984000,,
news___follower,2016-05-02 22:51,0,0,Conservatives in Congress urge shutdown of IRS: WASHINGTON (Reuters) - It's a U.S. taxpayer's dream: make the... http:// cur.lv/y4d8k,,,,7.27186248889049E+017,https://twitter.com/news___follower/status/727186248889049088,,
news___follower,2016-05-02 22:51,0,0,Conservatives in Congress urge shutdown of IRS: WASHINGTON (Reuters) - It's a U.S. taxpayer's dream: make the... http:// cur.lv/y4d8b,,,,7.27186207747109E+017,https://twitter.com/news___follower/status/727186207747108865,,
news___follower,2016-05-02 22:07,0,0,Conservatives in Congress urge shutdown of tax-collecting IRS: WASHINGTON (Reuters) - It's a U.S. taxpayer's ... http:// bit.ly/1NibFpX,,,,7.27175202774245E+017,https://twitter.com/news___follower/status/727175202774245376,,
news___follower,2016-05-02 16:45,0,0,Conservatives in Congress urge shutdown of tax-collecting IRS: WASHINGTON (Reuters) - It's a U.S. taxpayer's ... http:// cur.lv/y3ztg,,,,7.27094211334431E+017,https://twitter.com/news___follower/status/727094211334430720,,
news___follower,2016-05-02 16:45,0,0,Conservatives in Congress urge shutdown of tax-collecting IRS: WASHINGTON (Reuters) - It's a U.S. taxpayer's ... http:// cur.lv/y3ztf,,,,7.27094211305034E+017,https://twitter.com/news___follower/status/727094211305033728,,
news___follower,2016-05-02 12:01,0,0,"TPP Arrogance! U.S. Chief Negotiator Calls 132 Members Of Congress And Four Senators, Liars!: by Brett Redmay... http:// cur.lv/y3qpl",,,,7.27022586731721E+017,https://twitter.com/news___follower/status/727022586731720704,,
news___follower,2016-05-02 08:48,0,0,"Puerto Rico Says Will Default Tomorrow, Begs Congress For Help “Or Else Crisis Will Get Worse”: from Zero Hed... http:// cur.lv/y3k2e",,,,7.2697403367834E+017,https://twitter.com/news___follower/status/726974033678340096,,
news___follower,2016-05-02 02:54,0,0,"Puerto Rico Says Will Default Tomorrow, Begs Congress For Help ""Or Else Crisis Will Get Worse"": Update: PR Go... http:// cur.lv/y39py",,,,7.26885135694459E+017,https://twitter.com/news___follower/status/726885135694458882,,
aplaxman,2016-05-01 10:55,0,0,@LkChahar Sonia is a true follower of Mahatma. He wanted Congress to be disbanded and she is doing it.,,@LkChahar,,7.26643674675716E+017,https://twitter.com/aplaxman/status/726643674675716096,,
news___follower,2016-05-01 10:11,0,0,"Ahead of rare North Korea Congress , money trumps party for most: Kim Dan-bi’s brother is the model of the est... http:// cur.lv/y2gvl",,,,7.26632722802741E+017,https://twitter.com/news___follower/status/726632722802741248,,
news___follower,2016-05-01 09:26,0,0,"Ahead of rare North Korea Congress , money trumps party for most: Kim Dan-bi’s brother is the model of the est... http:// cur.lv/y2fqm",,,,7.2662140096693E+017,https://twitter.com/news___follower/status/726621400966930432,,
kensgal3,2016-05-01 06:15,0,0,"@SwageNYC Never stuck his neck out in congress just rode on the coat tails of other people/leaders, he is a follower always will be.",,@SwageNYC,,7.26573289955574E+017,https://twitter.com/kensgal3/status/726573289955573760,,
kensgal3,2016-05-01 06:14,0,0,"@SwageNYC 26 yrs in congress & couldn't solve his stump problems, never tried hard enough too. He's a follower , a piggybacker off of dems",,@SwageNYC,,7.2657288100676E+017,https://twitter.com/kensgal3/status/726572881006759936,,
news___follower,2016-05-01 05:45,0,0,US legislators propose bill to tie Russian sanctions to Crimea: Members of the US Congress introduced a bill... http:// cur.lv/y2a3f,,,,7.26565730343244E+017,https://twitter.com/news___follower/status/726565730343243776,,
news___follower,2016-05-01 02:24,0,0,How your members of Congress voted: Here’s how Washington’s members of Congress voted on major issues in the ... http:// cur.lv/y2531,,,,7.26515111876133E+017,https://twitter.com/news___follower/status/726515111876132864,,
news___follower,2016-04-30 19:51,0,0,"Congress heads out with no resolution on Zika, Puerto Rico: WASHINGTON (AP) — Congress accomplished relativel... http:// cur.lv/y1ulj",,,,7.26416225555767E+017,https://twitter.com/news___follower/status/726416225555767296,,
news___follower,2016-04-30 19:51,0,0,"Congress heads out with no resolution on Zika, Puerto Rico: WASHINGTON (AP) — Congress accomplished relativel... http:// cur.lv/y1uli",,,,7.26416225190834E+017,https://twitter.com/news___follower/status/726416225190834177,,
mnair312,2016-04-30 19:21,0,0,"@TimesNow There will be many scams in defence during the time of Antony, Congress appointed him in defence,because he is order follower .",,@TimesNow,,7.2640856527616E+017,https://twitter.com/mnair312/status/726408565276160000,,
news___follower,2016-04-30 15:46,0,0,"400 arrested in Stuttgart, protesters clash with police outside AfD party congress (VIDEOS): Police have mad... http:// cur.lv/y1nz0",,,,7.26354437975859E+017,https://twitter.com/news___follower/status/726354437975859200,,
AsutoshAp,2016-04-30 14:22,0,0,@sunny_ congress @theorahul @ng_withINC @present_enough true follower of savarkar & Godse,,@sunny_ @theorahul @ng_withINC @present_enough,,7.26333358809211E+017,https://twitter.com/AsutoshAp/status/726333358809210880,,
news___follower,2016-04-30 12:40,0,0,North Korea tightens security ahead of party congress : North Korea has tightened security ahead of its ruling... http:// cur.lv/y1j3f,,,,7.26307652154716E+017,https://twitter.com/news___follower/status/726307652154716161,,
news___follower,2016-04-30 11:59,0,0,North Korea tightens security ahead of party congress : North Korea has tightened security ahead of its ruling... http:// cur.lv/y1i0m,,,,7.2629731199998E+017,https://twitter.com/news___follower/status/726297311999979520,,
news___follower,2016-04-29 23:37,0,0,"Former Senator Blasts Congress : “America Doesn’t Trust You Anymore… Not One Party, Both”: This article was w... http:// cur.lv/y0yl5",,,,7.26110753975984E+017,https://twitter.com/news___follower/status/726110753975984128,,
iMEET_congress,2016-04-29 21:30,0,0,"Become our 100th follower and win your i-MEET free registration in Nice, on the French Riveira!",,,,7.26078790217118E+017,https://twitter.com/iMEET_congress/status/726078790217117696,,
manialmal,2016-04-29 20:14,0,0,"@gansindia @uppalj @DesiNewsyTweets @ggiittiikkaa Not congress follower but very clear, no scam take place without knowledge of BJP+ JPC..",,@gansindia @uppalj @DesiNewsyTweets @ggiittiikkaa,,7.26059587980415E+017,https://twitter.com/manialmal/status/726059587980414976,,
_shriraj,2016-04-29 19:59,0,0,Manu Smriti follower Subramanian Swamy teaching lesson to Congress on Constitution.,,,,7.26055862788317E+017,https://twitter.com/_shriraj/status/726055862788317184,,
gansindia,2016-04-29 18:50,0,0,"@manialmal @uppalj @DesiNewsyTweets @ggiittiikkaa mani don't try to shift debate, be nationalist not headless congress follower",,@manialmal @uppalj @DesiNewsyTweets @ggiittiikkaa,,7.26038443675939E+017,https://twitter.com/gansindia/status/726038443675938816,,
news___follower,2016-04-29 17:09,0,0,"""You've Lost Their Confidence"" Tom Coburn Exhorts Congress ""America Doesn't Trust You Anymore"": ""America does... http:// cur.lv/y0mdx",,,,7.26013111778447E+017,https://twitter.com/news___follower/status/726013111778447360,,
rashmi_Ideabank,2016-04-29 14:11,0,0,@twitter Thnx all twitter follower and user Reached 500 twitter follower Save India Support Congress pic.twitter.com/vA1UquhiqB,,@twitter,,7.25968146402677E+017,https://twitter.com/rashmi_Ideabank/status/725968146402676736,,
rashmi_Ideabank,2016-04-29 14:10,0,0,Thnx all twitter follower and user Reached 500 twitter follower Save India Support Congress pic.twitter.com/vA1UquhiqB,,,,7.25967899735642E+017,https://twitter.com/rashmi_Ideabank/status/725967899735642112,,
news___follower,2016-04-29 08:59,0,0,North Korea tightens security ahead of congress : South Korea: SEOUL (Reuters) - North Korea has tightened sec... http:// cur.lv/y08hj,,,,7.25889766009393E+017,https://twitter.com/news___follower/status/725889766009393152,,
news___follower,2016-04-29 08:59,0,0,North Korea tightens security ahead of congress : South Korea: SEOUL (Reuters) - North Korea has tightened sec... http:// cur.lv/y08hi,,,,7.25889765980033E+017,https://twitter.com/news___follower/status/725889765980033025,,
news___follower,2016-04-29 05:12,0,0,Congress votes to designate bison as national mammal: WASHINGTON (AP) — The bison could soon become the natio... http:// cur.lv/y02n8,,,,7.25832652691894E+017,https://twitter.com/news___follower/status/725832652691894272,,
news___follower,2016-04-29 02:18,0,0,One Last Push In Congress To Change Punishment For Drug Crimes This Year: A bipartisan group of Senators is m... http:// cur.lv/xzxmm,,,,7.25788748969976E+017,https://twitter.com/news___follower/status/725788748969975809,,
news___follower,2016-04-29 02:18,0,0,One Last Push In Congress To Change Punishment For Drug Crimes This Year: A bipartisan group of Senators is m... http:// cur.lv/xzxmn,,,,7.25788748877718E+017,https://twitter.com/news___follower/status/725788748877717504,,
Rajesh6509126,2016-04-28 22:11,1,0,@OfficeOfRG i am the follower of your party and i want join congress from last year but no one is there to help..and i join my self but,,@OfficeOfRG,,7.25726663787467E+017,https://twitter.com/Rajesh6509126/status/725726663787466753,,
news___follower,2016-04-28 21:35,0,0,"Congress Fixes ""Sexist"" Draft - Votes To Require Women To Register For Selection: With all the problems facin... http:// cur.lv/xzpfz",,,,7.25717706826076E+017,https://twitter.com/news___follower/status/725717706826076160,,
news___follower,2016-04-28 20:20,0,0,"Congress Fixes ""Sexist"" Draft - Votes To Require Women To Register For Selection: With all the problems facin... http:// cur.lv/xzmwy",,,,7.25698737935274E+017,https://twitter.com/news___follower/status/725698737935273984,,
myfluffypaws,2016-04-28 14:38,0,0,So says the follower of someone that has not spoken a single word against congress since he assumed office. https:// twitter.com/rajeevpanda198 3/status/725611599361282048 …,,,,7.25612589565104E+017,https://twitter.com/myfluffypaws/status/725612589565104128,,
news___follower,2016-04-28 10:20,0,0,Republican lawmakers call for boost in naval operations in South China Sea: Members of Congress urged the Oba... http:// cur.lv/xz5bh,,,,7.25547815313666E+017,https://twitter.com/news___follower/status/725547815313666048,,
news___follower,2016-04-28 07:37,0,0,Republican lawmakers call for boost in naval operations in South China Sea: Members of Congress urged the Oba... http:// cur.lv/xz1bm,,,,7.25506655673148E+017,https://twitter.com/news___follower/status/725506655673147392,,
news___follower,2016-04-28 05:17,0,0,From A Stateless Palestinian Refugee To Signers Of The “Leahy Letter” In The US Congress : The following lette... http:// cur.lv/xyxxc,,,,7.25471494235509E+017,https://twitter.com/news___follower/status/725471494235508736,,
news___follower,2016-04-27 15:54,0,0,Rep. Goodlatte Promises 'Consensus' Copyright Reform Proposals Soon: Congress has mostly stayed away from any... http:// cur.lv/xy9bz,,,,7.25269337452348E+017,https://twitter.com/news___follower/status/725269337452347392,,
news___follower,2016-04-27 11:54,0,0,North Korea announces rare policy-making congress next week: North Korea announced Wednesday it will convene ... http:// cur.lv/xy24v,,,,7.25209086740963E+017,https://twitter.com/news___follower/status/725209086740963328,,
news___follower,2016-04-27 11:54,0,0,North Korea announces rare policy-making congress next week: North Korea announced Wednesday it will convene ... http:// cur.lv/xy24o,,,,7.25209054147006E+017,https://twitter.com/news___follower/status/725209054147006464,,
news___follower,2016-04-27 11:26,0,0,North Korea announces rare policy-making congress next week: North Korea announced Wednesday it will convene ... http:// cur.lv/xy1dy,,,,7.2520197287005E+017,https://twitter.com/news___follower/status/725201972870049792,,
Abhishe65412970,2016-04-27 00:51,0,2,"Thank God I m not follower of AAP,JDU, CPI, or many Fake anti- congress party who don't find anything wrong in #ScamQueenSonia .Sudden change",,,#ScamQueenSonia,7.25042102363546E+017,https://twitter.com/Abhishe65412970/status/725042102363545600,,
JaySahal,2016-04-26 17:35,0,0,@TimesNow @AnandSharma_INC ur such a great follower of congress DAT u defy logics most of d tym..question is y ur gov hide d truth???,,@TimesNow @AnandSharma_INC,,7.24932319212085E+017,https://twitter.com/JaySahal/status/724932319212085248,,
news___follower,2016-04-25 13:19,0,0,"A Washington ritual: Pentagon, Congress at odds over bases: WASHINGTON (AP) -- The Pentagon thinks it h... http:// apne.ws/1qKWcEn",,,,7.24505484288389E+017,https://twitter.com/news___follower/status/724505484288389120,,
bharat_manutd,2016-04-25 07:46,0,0,"Indira g was a great admirer and follower of Jagadguru chandrasekhara bharati , so much so that he was called congress swamiji then.",,,,7.24421881789469E+017,https://twitter.com/bharat_manutd/status/724421881789468672,,
1995Shriwas,2016-04-24 23:30,0,1,@amalandbs congress bro Your 435 follower Yipeee party time And many many more toooo come Love u Rockstarbro God bless u .........,,@amalandbs,,7.24296905665061E+017,https://twitter.com/1995Shriwas/status/724296905665060864,,
