username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
meetdspartan,2016-12-01 14:56,0,0,Aur ek baat tere mere zagar ne se Kejri na PM banega na tu Delhi ka CM. National waste. I'm not even hardcore BJP follower https:// twitter.com/RoflAAPiyan/st atus/804253972991119360 …,,,,8.04255245622714E+017,https://twitter.com/meetdspartan/status/804255245622714368,
javed_ahmad11,2016-12-01 11:03,0,0,Well. See Now Bhakts and BJP follower will abuse this great economist beside taking lesson form the great scholar. https:// twitter.com/BDUTT/status/8 04196075548524544 …,,,,8.04196702588539E+017,https://twitter.com/javed_ahmad11/status/804196702588538880,
sumant_chaubey,2016-11-30 23:46,0,0,"@BJP _ITCELL_Maha @ahmedpatel @OfficeOfRG bjp trolls are feeding Twitter with abuses, modi ke Palatu follower .. ha ha",,@BJP @ahmedpatel @OfficeOfRG,,8.04026455394898E+017,https://twitter.com/sumant_chaubey/status/804026455394897920,
Ja01na,2016-11-30 16:11,0,0,@ArvindKejriwal you are playing dirty politics in India.. Is it necessary to doubt on every bjp move.. Then u must b great follower of bjp,,@ArvindKejriwal,,8.03911884697195E+017,https://twitter.com/Ja01na/status/803911884697194496,
DrRajeev29,2016-11-30 15:02,0,0,"@arunjaitley @ArvindKejriwal Mr Arun Jaitley we are follower of BJP But unable to understand your rebate scheme,Kindly reconsider",,@arunjaitley @ArvindKejriwal,,8.03894377965683E+017,https://twitter.com/DrRajeev29/status/803894377965682688,
Madhukar1762006,2016-11-30 15:01,0,0,"I am follower of Mr.Modi and also BJP supporter ,big fan of modi ji and his works.",,,,8.03894133458731E+017,https://twitter.com/Madhukar1762006/status/803894133458731008,
vickyvicky87,2016-11-30 09:42,0,0,@narendramodi @ArvindKejriwal @khAAJTAKNews is yuvi conducting his marriage in 2.5lacs only?Plz media and bjp highlight on it. AAP FOLLOWER,,@narendramodi @ArvindKejriwal @khAAJTAKNews,,8.03813814005158E+017,https://twitter.com/vickyvicky87/status/803813814005157888,
chjadhav,2016-11-28 21:04,0,0,@arunjaitley Sir why you open one more door to convert black money to whilte with this 50%+30% .as follower of BJP im not happy with this.,,@arunjaitley,,8.03260770519831E+017,https://twitter.com/chjadhav/status/803260770519830532,
meetdspartan,2016-11-28 19:41,0,0,@UdayShams Bolna kya chahte ho? Ek toh galat fehmi hai aapki ke mai BJP follower hu! Dusree baat Na mai RaGa ko support kar sakta Nahi kejri,,@UdayShams,,8.03239838258373E+017,https://twitter.com/meetdspartan/status/803239838258372609,
sandipg95383704,2016-11-28 19:14,0,0,"@ArvindKejriwal no one is ready to think it, in fact this is feudalism of BJP and follower .",,@ArvindKejriwal,,8.0323322448262E+017,https://twitter.com/sandipg95383704/status/803233224482619392,
Jeroldvinith,2016-11-28 13:33,0,0,@VKrishna2208199 Hai Krishna. I m on twitter. Follower of AAP & BJP,,@VKrishna2208199,,8.0314738466653E+017,https://twitter.com/Jeroldvinith/status/803147384666529792,
sunilddesai,2016-11-27 14:27,0,0,"@MMSCongress First learn who is follower of Dr Singh, Gandhi (Congress or BJP ) than write filth @drajoykumar @narendramodi",,@MMSCongress @drajoykumar @narendramodi,,8.02798489897865E+017,https://twitter.com/sunilddesai/status/802798489897865217,
PratapsinhPPP,2016-11-26 20:51,8,5,"@jitu_vaghani @vijayrupanibjp @anandibenpatel@chouhanshivraj we r follower of bjp , u select one thing #RemoveFixPay or Remove followerof bjp",,@jitu_vaghani @vijayrupanibjp @anandibenpatel @chouhanshivraj,#RemoveFixPay,8.02532753111716E+017,https://twitter.com/PratapsinhPPP/status/802532753111715840,
rubusmubu,2016-11-26 20:25,0,1,"@brumbyOz that's not Harsh Wardhan, it's in Bengal's Asansol, local BJP Leader Babul Supriyo's follower !",,@brumbyOz,,8.02526233741365E+017,https://twitter.com/rubusmubu/status/802526233741365249,
Vivekvaidya9,2016-11-26 19:36,0,0,@RAJ_KUMAR_VERMA Sir You was or still are follower of BJP ?,,@RAJ_KUMAR_VERMA,,8.02513830139965E+017,https://twitter.com/Vivekvaidya9/status/802513830139965441,
zelon1986,2016-11-26 14:00,0,0,@Narendramodi_PM @narendramodi Sir ...alok ji who is a grtest follower of u..also a party karyakarta of BJP ..wants to share his bichar .,,@Narendramodi_PM @narendramodi,,8.02429420996874E+017,https://twitter.com/zelon1986/status/802429420996874240,
saurabhdave2,2016-11-26 12:51,0,0,"@sunny_congress Ha ha ha, Tu to senti ho gya, Maine kaha Bio mein Die hard BJP follower likha hai, Aur bhai nhi to bahen hi sahi",,@sunny_congress,,8.02412067126809E+017,https://twitter.com/saurabhdave2/status/802412067126808581,
Rajnish_Sood_,2016-11-26 12:38,1,4,@sawhneynikhil @TajinderBagga Yes I am hard core follower of NaMo but didn't find anything wrong. These paid BJP SM warrior damage NaMo,,@sawhneynikhil @TajinderBagga,,8.02408682839372E+017,https://twitter.com/Rajnish_Sood_/status/802408682839371776,
rubusmubu,2016-11-26 11:45,2,3,"@karwan_an follower of Babul Supriyo it's in Bengal, Asansol local BJP leader @smhadirashid",,@karwan_an @smhadirashid,,8.0239533808257E+017,https://twitter.com/rubusmubu/status/802395338082570240,
bawla_billora,2016-11-26 00:51,0,0,@imsgb I was a fanatic follower of BJP .Whole my family has voted 4 them since their existence bt aftr this we wont vote them again.Disaster https:// twitter.com/imsgb/status/8 02229460070232064 …,,@imsgb,,8.02230656742789E+017,https://twitter.com/bawla_billora/status/802230656742789120,
krrish528,2016-11-25 19:47,0,0,@PawanKalyan desabhakti unna nayakudu modi. Nenu bjp follower kadu modi follower . Niku malli gaali pattindi..velithe vadilinchuko. modi la,,@PawanKalyan,,8.02154366610178E+017,https://twitter.com/krrish528/status/802154366610178048,
nidhithaker86,2016-11-25 18:59,0,1,"@BibhaashRoy @AAP_Revolution_ @Hansrajmalviya @Piyushkshahi @i_m_skp I am not AAptard, i m bjp follower , so dong tag me in irrelevant posts.",,@BibhaashRoy @AAP_Revolution_ @Hansrajmalviya @Piyushkshahi @i_m_skp,,8.02142272959591E+017,https://twitter.com/nidhithaker86/status/802142272959590401,
Faizanazizi,2016-11-25 15:11,0,0,BJP having 10cr member PM having 2.5cr follower on tweeter Only 6 lakh responded to PM apps? Which figure is correct? pic.twitter.com/bv5jRMgrL0,,,,8.0208477643368E+017,https://twitter.com/Faizanazizi/status/802084776433680384,
prashantwa,2016-11-25 03:47,0,0,"Sehzad , @TajinderBagga paa ji have more follower then yours ,come join BJP ,even though your BM will not b safe . https:// twitter.com/tajinderbagga/ status/801905075593428993 …",,@TajinderBagga,,8.01912756592996E+017,https://twitter.com/prashantwa/status/801912756592996352,
mridula2c,2016-11-24 22:44,4,2,I noticed it now.... seriously 'live human being' 'brutal follower ' of Modi- this chap represents the entire Bjp clan mocking Death https:// twitter.com/gsurya/status/ 801073548118736896 …,,,,8.01836488057033E+017,https://twitter.com/mridula2c/status/801836488057032704,
sceaserkoba,2016-11-24 17:31,0,0,@SushmaSwaraj maam i m not a BJP or Modi follower but as a person i respect u . I pray for ur good health . Hope u will find a donor.respect,,@SushmaSwaraj,,8.01757521467888E+017,https://twitter.com/sceaserkoba/status/801757521467887616,
79Nicks,2016-11-24 13:10,0,0,@JagratiShukla29 shame on you for making fun of a genius economist of our country. Dont be blind follower of bjp or mr modi.,,@JagratiShukla29,,8.01691928752362E+017,https://twitter.com/79Nicks/status/801691928752361472,
chaubebk,2016-11-24 08:08,0,0,@ranuprataprana Srimanji Azamgarh me BJP ke office bearer hain ya follower hain.Namaskar,,@ranuprataprana,,8.01615915875897E+017,https://twitter.com/chaubebk/status/801615915875897344,
abh86,2016-11-23 22:48,0,0,@sureshpprabhu Aam Adami ko tang mat karo sir .full fair dene ke bad bhi journey taklif uta ke karo.I AM FOLLOWER OF BJP .BUT VERY UPSET,,@sureshpprabhu,,8.01474953803661E+017,https://twitter.com/abh86/status/801474953803661312,
ajaysharma3475,2016-11-23 22:10,0,0,@lalibhaika i told u i m support follower of modi not bjp,,@lalibhaika,,8.01465444045439E+017,https://twitter.com/ajaysharma3475/status/801465444045438976,
2000Loveabhi,2016-11-23 22:03,0,0,"@PMOIndia Follower of BJP from last 3 decades,believing in you blindly frm last 30 months bt now with atm cash crunch I am shaken",,@PMOIndia,,8.01463668168884E+017,https://twitter.com/2000Loveabhi/status/801463668168884225,
2000Loveabhi,2016-11-23 21:54,0,0,"@narendramodi Follower of BJP from last 3 decades,believing in you blindly frm last 30 months bt now with atm cash crunch I am shaken",,@narendramodi,,8.01461310005412E+017,https://twitter.com/2000Loveabhi/status/801461310005411840,
MinorityUnited,2016-11-23 18:36,0,0,Facists First Attack Voice of People That is Media. Trump Follower Saying it LugenPress (LyingPress) as Used by Nazis BJP #Presstitutes,,,#Presstitutes,8.01411482714067E+017,https://twitter.com/MinorityUnited/status/801411482714066944,
suman50365326,2016-11-23 16:07,0,0,@narendramodi you are inspiration for all. I am not blindly follower for any party[ bjp /congress/aap/ect..] its not like movie.,,@narendramodi,,8.01374065206247E+017,https://twitter.com/suman50365326/status/801374065206247424,
nikunjvishal,2016-11-22 22:19,0,0,@ShashiTharoor Hello sir. I am follower of you & extremely impressed with your knowledge. Frankly speaking i am BJP voter.,,@ShashiTharoor,,8.01105232554E+017,https://twitter.com/nikunjvishal/status/801105232554000389,
shunt425,2016-11-22 22:04,0,0,@amitvarma I am not a follower of BJP . But I foresee the inevitable direction of human civilisation towards cashless society-can't ignore it,,@amitvarma,,8.01101670985761E+017,https://twitter.com/shunt425/status/801101670985760768,
dharam0302,2016-11-22 18:26,0,0,"@narendramodi u r not coward ,go to parliament n give answers to opposition.I m strong follower of BJP",,@narendramodi,,8.01046645475377E+017,https://twitter.com/dharam0302/status/801046645475377152,
MeProdigal,2016-11-22 15:14,0,1,HAHAHA.. @UPCM_ Follower maaf krdo ise @vivekku25409869 BJP ruled MP me desh me sabse jyada crime kyu hai? BJP ne kya kia usko kam krne ko?,,@UPCM_ @vivekku25409869,,8.00998466566525E+017,https://twitter.com/MeProdigal/status/800998466566524928,
UPCM_Follower,2016-11-22 14:47,0,1,@vivekku25409869 UP ki sari nhi lekin bohot sadko ka firse banaya gya h. Aap kaam ke alawa sab dekhte h. Tell me a single work by BJP ?,,@vivekku25409869,,8.00991461323854E+017,https://twitter.com/UPCM_Follower/status/800991461323853824,
UPCM_Follower,2016-11-22 14:45,0,3,@vivekku25409869 Agr pehle consult kia hota to jarur #UPCM suggestions dete @yadavakhilesh hs done ton of work in UP Wat BJP hs done in UP?,,@vivekku25409869 @yadavakhilesh,#UPCM,8.00990988701352E+017,https://twitter.com/UPCM_Follower/status/800990988701351936,
Raina4Mohan,2016-11-22 12:33,0,0,@pointblanc_9960 You seem to be diehard BJP follower,,@pointblanc_9960,,8.00957872200827E+017,https://twitter.com/Raina4Mohan/status/800957872200826881,
abidhashmi,2016-11-22 11:55,0,0,"@JammuKashmir5 @sageelani @IndiaOpines @mrityunjaybose @gauravcsawant he is a hurriat leader not bjp follower . take one side, hurriat or bjp",,@JammuKashmir5 @sageelani @IndiaOpines @mrityunjaybose @gauravcsawant,,8.00948258889757E+017,https://twitter.com/abidhashmi/status/800948258889756672,
GuruBkulkarni,2016-11-21 22:05,0,0,@narendramodi_in @narendramodi sir I real follower of BJP and You but seeing the police hitting to common people for there money it hurts,,@narendramodi_in @narendramodi,,8.00739362950484E+017,https://twitter.com/GuruBkulkarni/status/800739362950483968,
abhi_via_heart,2016-11-21 18:42,0,0,@Vindodagent555 since u r a follower of Ambedkar i can understand ur innard hatred for BJP,,@Vindodagent555,,8.00688377951494E+017,https://twitter.com/abhi_via_heart/status/800688377951494145,
psdeodhar,2016-11-21 18:34,0,0,Morally BJP is split. Sweeper PM Modi and his crores of follower and Opportunist corrupt BJP members praying in silence for getting rescued,,,,8.00686247295402E+017,https://twitter.com/psdeodhar/status/800686247295401985,
AAP_Gautam,2016-11-20 19:34,0,0,"@vikasm16101969 Zero follower bhakt ,Why is BJP not keeping its donation list online ? @rsprasad @thetribunechd",,@vikasm16101969 @rsprasad @thetribunechd,,8.00338941329031E+017,https://twitter.com/AAP_Gautam/status/800338941329031168,
meetdspartan,2016-11-20 18:23,0,0,@Peshaab Not RSS follower neither BJP fan. But anti nehru/gandhi dynasty for sure. And one more thing rumours can't be relied upon/1,,@Peshaab,,8.00321257757491E+017,https://twitter.com/meetdspartan/status/800321257757491200,
Rudresh83,2016-11-20 14:29,0,0,@narendramodi : As a fellow follower of BJP I have been dng survey to know ppl reactions in villages. . people needed Next Gen India,,@narendramodi,,8.00262326301655E+017,https://twitter.com/Rudresh83/status/800262326301655041,
N_SibaprasaD,2016-11-19 20:50,1,1,@akshayvyas47 I am also a follower of PM NM. I also admire RSS and BJP .,,@akshayvyas47,,7.99995732577006E+017,https://twitter.com/N_SibaprasaD/status/799995732577005568,
Panditda,2016-11-19 11:44,0,1,WhateverB MyRating How It Helps?If U BJP U R Heard IfNot NoneCareWithBarely1K Follower HowU Do Things? @sagenaradamuni @kakajambori @SV99999 https:// twitter.com/LocalCircles/s tatus/799593080815022081 …,,@sagenaradamuni @kakajambori @SV99999,,7.99858421574947E+017,https://twitter.com/Panditda/status/799858421574946817,
SureshChowdry18,2016-11-19 09:14,0,0,@aaisback4u Lol. U r follower of Modi that's cool. Why WB BJP deposited crores of money just before Modi announcement ? #ConfusedModiSarkar,,@aaisback4u,#ConfusedModiSarkar,7.99820592954233E+017,https://twitter.com/SureshChowdry18/status/799820592954232832,
SukhSandhu,2016-11-19 07:48,2,11,Swami ji in #BiggBoss #BB10 is a #BJP supporter and follower . #HarHarModi #Indira100 #सारे_चोर_मचाये_शोर Photo courtesy: BCCL pic.twitter.com/T0vvyMmZmz,,,#BiggBoss #BB10 #BJP #HarHarModi #Indira100 #,7.997988617955E+017,https://twitter.com/SukhSandhu/status/799798861795500032,
mrciin,2016-11-19 01:25,0,0,@nistula sUSHEELKUMAR THE MOST WEAKEST LINK IN BJP HE IS LEADER WITHOUT FOLLOWER eK YE MODI AUR WO EK MODI ZAMAN -ASAMAN KA FARK,,@nistula,,7.99702709716722E+017,https://twitter.com/mrciin/status/799702709716721664,
Tom__S_Mason,2016-11-18 11:13,0,0,The image of a typical modi/ bjp follower is downmarket.Millions of Hindu youth turned Sickular Libtards to appear chic #youthcongressprotest,,,#youthcongressprotest,7.99488274150674E+017,https://twitter.com/Tom__S_Mason/status/799488274150674432,
DelhiGreat,2016-11-18 10:09,0,0,"@girirajsinghbjp @diileep althogh i am modi bjp follower but sir मार तो आपको भी पड़ी, करोड़ों cash आप के यहाँ भी निकला था और बोले भाई का है",,@girirajsinghbjp @diileep,,7.99471949348884E+017,https://twitter.com/DelhiGreat/status/799471949348884480,
sanatanee,2016-11-18 00:07,0,0,@shahil1123 @i_meghajain I am not a bjp follower ...but the way u r talking politics U looked like a person with some political intent,,@shahil1123 @i_meghajain,,7.9932057040796E+017,https://twitter.com/sanatanee/status/799320570407960576,
Kunaldw,2016-11-17 00:45,1,1,@MODIfyingBHARAT ye hai aise #BJP follower ? Jo ek ladki se baat karne ki tameez tak nahi jaante? Koi kuch karega? @smritiirani @Dev_Fadnavis https:// twitter.com/shailendra6230 /status/798925556590854144 …,,@MODIfyingBHARAT @smritiirani @Dev_Fadnavis,#BJP,7.98967625195913E+017,https://twitter.com/Kunaldw/status/798967625195913221,
shintoanthony,2016-11-16 21:48,0,0,@SushmaSwaraj Dear Mam will pray 4 ur health u wil be fine bcs country needs leaders like u though am nt a BJP Follower get well soom,,@SushmaSwaraj,,7.98923189543993E+017,https://twitter.com/shintoanthony/status/798923189543993344,
sunconquerer,2016-11-16 17:57,0,0,@YoBlackPepper only congress people know to cook so please marry a congress follower bjp people all eat in hotels gourmet dinner..,,@YoBlackPepper,,7.98865177781342E+017,https://twitter.com/sunconquerer/status/798865177781342209,
kiranbulbule,2016-11-16 14:25,0,0,@ArvindKejriwal I'm not Modi and BJP follower even i hate bjp but in this currency change m with PM Modi,,@ArvindKejriwal,,7.98811772278829E+017,https://twitter.com/kiranbulbule/status/798811772278829056,
kshitijjain28,2016-11-16 10:16,0,0,@SushmaSwaraj my father wants to give his kidney to you ma'am...if there is any requirement..he is a big big follower of BJP and its leaders,,@SushmaSwaraj,,7.9874896986198E+017,https://twitter.com/kshitijjain28/status/798748969861980160,
sameerdhokale,2016-11-16 06:57,0,0,@ShivSena I m ur follower since childhood. If u opposes good decision of modi I have to reconsider about shivsena.I vote shivsena not bjp .,,@ShivSena,,7.9869889545071E+017,https://twitter.com/sameerdhokale/status/798698895450710017,
mehranamrohi,2016-11-16 00:07,0,0,@kejriChorHai a BJP follower is talking abt prejudice,,@kejriChorHai,,7.98595832677138E+017,https://twitter.com/mehranamrohi/status/798595832677138432,
